5973	H5611	סְפָר	N:N--L	Sephar	Sephar = "a numbering"<br>1) a place in southern Arabia
5974	H5612a	סֵ֫פֶר	H:N-M	scroll	1) missive, document, writing, book<br>1a) missive<br>1a1) letter (of instruction), written order, commission, request, written decree<br>1b) legal document, certificate of divorce, deed of purchase, indictment, sign<br>1c) book, scroll<br>1c1) book of prophecies<br>1c2) genealogical register<br>1c3) law-book<br>1c4) book (of poems)<br>1c5) book (of kings)<br>1c6) books of the canon, scripture<br>1c7) record book (of God)<br>1d) book-learning, writing<br>1d1) be able to read (after verb 'to know')
5975	H5612b	סִפְרָה	H:N-F	book	1) book
5976	H5613	סָפִר	A:N-M	scribe	1) scribe, secretary
5977	H5614	סְפָרַ֑ד	N:N--L	Sepharad	Sepharad = "separated"<br>1) a place where Israelites were exiled; site unknown
5978	H5615	סְפֹרָה	H:N-F	number	1) number
5979	H5616	סְפַרְוִי	N:N--LG	Sepharvite	Sepharvites see Sepharvaim = "enumeration"<br>1) an inhabitant of Sepharvaim
5980	H5617	סְפַרְוַ֫יִם	N:N--L	Sepharvaim	Sepharvaim = "the two Sipparas"<br>1) a city in Syria conquered by the king of Assyria<br>1a) perhaps near the modern 'Mosaib' and on the Euphrates above Babylon
5981	H5618	סֹפֶ֫רֶת	N:N-M-P	Hassophereth	Sophereth = "writing"<br>1) an ancestor of a family of exiles who returned with Zerubbabel
5982	H5619	סָקַל	H:V	to stone	1) to stone (to death), put to death by stoning<br>1a) (Qal) to pelt with stones, stone to death<br>1b) (Niphal) to be stoned to death<br>1c) (Piel)<br>1c1) to stone, pelt with stones<br>1c2) to free from stones (of vineyard, highway)<br>1d) (Pual) to be stoned to death
5983	H5620	סַר	H:A	stubborn	1) stubborn, implacable, rebellious, resentful, sullen
5984	H5621	סָרָב	H:N-M	thorn	1) brier, rebel<br>1a) meaning dubious
5985	H5622	סַרְבָּל	A:N-M	mantle	1) mantle, coat<br>1a) meaning dubious; perhaps also 'a babouche' (oriental slipper)
5986	H5623	סַרְגֿוֹן	N:N-M-P	Sargon	Sargon = "prince of the sun"<br>1) king of Assyria, son of Shalmaneser, and father of Sennacherib; ruled from 721-702 BC; conqueror of Samaria
5987	H5624	סֶ֫רֶד	N:N-M-P	Sered	Sered = "fear"<br>1) the 1st son of Zebulun
5988	H5625	סַרְדִּי	N:N--PG	Seredite	Sardites = see Sered "fright"<br>1) descendants of Sered, the 1st born son of Zebulun
5989	H5626	סִּרָה	N:N--L	Sirah	Sirah = "the turning"<br>1) a well or cistern; apparently on the road north from Hebron
5990	H5627	סָרָה	H:N-F	revolt	1) apostasy, defection, turning aside, withdrawal<br>1a) defection (of moral or legal offenses)<br>1b) apostasy<br>1c) withdrawal (negated)
5991	H5628	סָרַח	H:V	to overrun	1) to go free, be unrestrained, be overrun, exceed, overhang, grow luxuriously<br>1a) (Qal)<br>1a1) to go free, be unrestrained, sprawl<br>1a1a) overrunning, spreading (participle)<br>1a2) to overhang<br>1b) (Niphal) to be let loose or dismissed or gone
5992	H5629	סֶ֫רַח	H:N-M	excess	1) excess, overhanging
5993	H5630	סִרְיֹן	H:N-M	armor	1) armour
5994	H5631	סָרִיס	H:N-M	eunuch	1) official, eunuch
5995	H5632	סָרֵךְ	A:N-M	chief	1) chief, overseer
5996	H5633a	סֶ֫רֶן	H:N-M	lord	1) lord, ruler, tyrant
5997	H5633b	סֶ֫רֶן	H:N-M	axle	1) axle
5998	H5634	סַרְעַפָּה	H:N-F	bough	1) bough
5999	H5635	סָרַף	H:V	to burn	1) (Piel) to burn
6000	H5636	סִרְפָּד	H:N-M	nettle	1) an unidentified desert plant<br>1a) meaning doubtful; perhaps brier, nettle
6001	H5637	סָרַר	H:V	to rebel	1) to rebel, be stubborn, be rebellious, be refractory<br>1a) (Qal)<br>1a1) to be stubborn<br>1a2) stubborn, rebel (subst)
6002	H5638	סְתָיו	H:N-M	winter	1) winter, rainy season
6003	H5639	סְתוּר	N:N-M-P	Sethur	Sethur = "hidden"<br>1) son of Michael, the spy from the tribe of Asher
6004	H5640a	סָתַם	H:V	to close	1) to stop up, shut up, keep close<br>1a) (Qal)<br>1a1) to stop up<br>1a2) to shut up, keep close<br>1a3) secret (participle)<br>1b) (Niphal) to be stopped up<br>1c) (Piel) to stop up
6005	H5640b	שָׂתַם	H:V	to stopper	1) to stop up, shut up
6006	H5641	סָתַר	H:V	to hide	1) to hide, conceal<br>1a) (Niphal)<br>1a1) to hide oneself<br>1a2) to be hidden, be concealed<br>1b) (Piel) to hide carefully<br>1c) (Pual) to be hidden carefully, be concealed<br>1d) (Hiphil) to conceal, hide<br>1e) (Hithpael) to hide oneself carefully
6007	H5642a	סְתַר	A:V	to hide	1) (Pael) to hide, remove from sight
6008	H5642b	סְתַר	A:V	to destroy	1) (P'al) destroy
6009	H5643a	סֵ֫תֶר	H:N-M	secrecy	1) covering, shelter, hiding place, secrecy<br>1a) covering, cover<br>1b) hiding place, shelter, secret place<br>1c) secrecy<br>1c1) secrecy (of tongue being slanderous)
6010	H5643b	סִתְרָה	H:N-F	shelter	1) shelter, protection
6011	H5644	סִתְרִי	N:N-M-P	Sithri	Zithri = "protection of Jehovah"<br>1) son of Uzziel and grandson of Kohath the son of Levi<br>1a) more properly 'Sithri'
6012	H5645	עָב	H:N-M	cloud	1) darkness, cloud, thicket<br>1a) dark cloud<br>1b) cloud mass<br>1c) thicket (as refuge)
6013	H5646	עָב	H:N-M	threshold	1) an architectural term<br>1a) meaning dubious; perhaps projecting roof, landing, thick beam, plank, threshold
6014	H5647	עָבַד	H:V	to serve	1) to work, serve<br>1a) (Qal)<br>1a1) to labour, work, do work<br>1a2) to work for another, serve another by labour<br>1a3) to serve as subjects<br>1a4) to serve (God)<br>1a5) to serve (with Levitical service)<br>1b) (Niphal)<br>1b1) to be worked, be tilled (of land)<br>1b2) to make oneself a servant<br>1c) (Pual) to be worked<br>1d) (Hiphil)<br>1d1) to compel to labour or work, cause to labour, cause to serve<br>1d2) to cause to serve as subjects<br>1e) (Hophal) to be led or enticed to serve
6015	H5648	עֲבַד	A:V	to make	1) to make, do<br>1a)(P'al)<br>1a1) to make, create<br>1a2) to do, perform<br>1b) (Ithp'al)<br>1b1) to be made into<br>1b2) to be done, be wrought, be performed, be executed, be carried out
6016	H5649	עֲבַד	A:N-M	servant/slave	1) servant, slave
6017	H5650	עֶ֫בֶד	H:N-M	servant/slave	1) slave, servant<br>1a) slave, servant, man-servant<br>1b) subjects<br>1c) servants, worshippers (of God)<br>1d) servant (in special sense as prophets, Levites etc)<br>1e) servant (of Israel)<br>1f) servant (as form of address between equals)
6018	H5651	עֶ֫בֶד	N:N-M-P	Ebed	Ebed = "servant"<br>1) father of Gaal in the time of the judges<br>2) son of Jonathan and one of the sons of Adin who returned from exile with Ezra
6019	H5652	עֲבָד	H:N-M	work	1) work
6020	H5653	עַבְדָּא	N:N-M-P	Abda	Abda = "servant of Jehovah"<br>1) father of Adoniram<br>2) a Levite, son of Shammua; also called 'Obadiah'
6021	H5654	עֹבֵד אֱדוֹם	N:N-M-P	Obed-edom	Obed-edom = "servant of Edom"<br>1) a Levite and a Gittite who kept the ark after Uzzah was slain by God for touching the ark while it was being taken to Jerusalem<br>2) a Merarite Levite and a singer and gatekeeper<br>2a) the family descended from him
6022	H5655	עַבְדְּאֵל	N:N-M-P	Abdeel	Abdeel = "servant of God"<br>1) father of Shelemiah of Judah in the time of Jeremiah
6023	H5656	עֲבֹדָה	H:N-F	service	1) labour, service<br>1a) labour, work<br>1b) labour (of servant or slave)<br>1c) labour, service (of captives or subjects)<br>1d) service (of God)
6024	H5657	עֲבֻדָּה	H:N-F	service	1) service, household servants
6025	H5658	עַבְדּוֹן	N:N-M-P + N:N--L	Abdon	Abdon = "servile"<br>n pr m<br>1) a judge of Israel in the time of the judges; perhaps the same as 'Bedan'<br>2) a Benjamite, son of Shashak<br>3) a Gibeonite, son of Jehiel and a grandson of Gideon<br>4) son of Micah in the time of king Josiah of Judah; also 'Achbor'<br>n pr loc<br>5) a city in Asher allotted to the Gershonite Levites; located 10 miles (16 km) north of Accho; modern 'Abdeh'
6026	H5659	עַבְדוּת	H:N-F	slavery	1) servitude, bondage
6027	H5660	עַבְדִּי	N:N-M-P	Abdi	Abdi = "servant of Jehovah"<br>1) a Merarite Levite and ancestor of Ethan the singer<br>2) a Merarite Levite, father of Kish, in the time of king Hezekiah of Judah<br>3) one of the family of Elam who had a foreign wife in the time of Ezra
6028	H5661	עַבְדִּיאֵל	N:N-M-P	Abdiel	Abdiel = "servant of God"<br>1) a Gadite, son of Guni and father of Ahi and one who settled in the land of Bashan in the time of king Jotham of Judah
6029	H5662	עֹבַדְיָ֫הוּ	N:N-M-P	Obadiah	Obadiah = "servant of Jehovah"<br>1) the 4th of the 12 minor prophets; nothing personal is known of him but it is probable that he was contemporary with Jeremiah, Ezekiel, and Daniel<br>1a) the prophetic book by him; prophesies against Edom<br>2) father of Ishmaiah, one of the chiefs of Zebulun in the time of David<br>3) a Merarite Levite overseer of the work of restoring the temple in the time of king Josiah of Judah<br>4) chief of the household of king Ahab of Israel; an devout worshipper of Jehovah who at risk to his own life hid over 100 prophets during the persecution of Jezebel<br>5) a descendant of David<br>6) a chief of the tribe of Issachar<br>7) a Benjamite, one of the 6 sons of Azel and a descendant of king Saul<br>8) a Levite, son of Shemaiah and a descendant of Jeduthun<br>9) a Gadite chief, the 2nd of the lion-faced Gadites who joined David at Ziklag<br>10) a prince of Judah in the time of king Jehoshaphat of Judah<br>11) a priest, son of Jehiel of the sons of Joab who returned from exile with Ezra<br>12) a gatekeeper in the time of Nehemiah<br>13) one of the men who sealed the covenant with Nehemiah<br>13a) perhaps the same as 12
6030	H5663	עֶ֫בֶד מֶ֫לֶךְ	N:N-M-P	Ebed-melech	Ebed-melech = "servant of the king"<br>1) an Ethiopian eunuch in the service of king Zedekiah, through whose interference Jeremiah was released from prison
6031	H5664	עֲבֵד נְגוֹ	N:N-M-P	Abed-nego	Abed-nego = "servant of Nebo"<br>1) the godly friend of Daniel who Nebuchadnezzar renamed Abednego; one of the three friends who with Daniel refused to make themselves unclean by eating food from the king's table which went against the dietary laws which God had given the Jews; also one of the three who were thrown into the fiery furnace for refusing to bow down to a graven image of Nebuchadnezzar and who were saved by the angel of the Lord<br>1a) also, 'Azariah' ( H05838 or H05839)
6032	H5665	עֲבֵד נְגוֹ	N:N-M-P	Abed-nego	Abed-nego = "servant of Nebo"<br>1) the godly friend of Daniel who Nebuchadnezzar renamed Abednego; one of the three friends who with Daniel refused to make themselves unclean by eating food from the king's table which went against the dietary laws which God had given the Jews; also one of the three who were thrown into the fiery furnace for refusing to bow down to a graven image of Nebuchadnezzar and who were saved by the angel of the Lord<br>1a) also, 'Azariah' ( H05838 or H05839)
6033	H5666	עָבָה	H:V	to thicken	1) to be thick, be fat, be gross<br>1a) (Qal) to be fat, be thick, be gross
6034	H5667	עֲבוֹט	H:N-M	pledge	1) pledge, a thing given as security, article pledged as security for debt
6035	H5668	עָבוּר	H:PREP	for the sake of	prep<br>1) for the sake of, on account of, because of, in order to<br>conj<br>2) in order that
6036	H5669	עָבוּר	H:N-M	produce	1) produce, yield
6037	H5670	עָבַט	H:V	to lend	1) to take a pledge, give a pledge (for a debt)<br>1a) (Qal) to take a pledge, give a pledge (for a debt)<br>1b)(Piel) to interchange<br>1c) (Hiphil) to cause to give a pledge
6038	H5671	עַבְטִיט	H:N-M	debt	1) weight of pledges, heavy debts
6039	H5672	עֲבִי	H:N-M	thickness	1) thickness
6040	H5673	עֲבִידָה	A:N-F	work	1) work, service, ritual, worship<br>1a) work, administration<br>1b) ritual, service
6041	H5674a	עָבַר	H:V	to pass	1) to pass over or by or through, alienate, bring, carry, do away, take, take away, transgress<br>1a) (Qal)<br>1a1) to pass over, cross, cross over, pass over, march over, overflow, go over<br>1a2) to pass beyond<br>1a3) to pass through, traverse<br>1a3a) passers-through (participle)<br>1a3b) to pass through (the parts of victim in covenant)<br>1a4) to pass along, pass by, overtake and pass, sweep by<br>1a4a) passer-by (participle)<br>1a4b) to be past, be over<br>1a5) to pass on, go on, pass on before, go in advance of, pass along, travel, advance<br>1a6) to pass away<br>1a6a) to emigrate, leave (one's territory)<br>1a6b) to vanish<br>1a6c) to perish, cease to exist<br>1a6d) to become invalid, become obsolete (of law, decree)<br>1a6e) to be alienated, pass into other hands<br>1b) (Niphal) to be crossed<br>1c) (Piel) to impregnate, cause to cross<br>1d) (Hiphil)<br>1d1) to cause to pass over, cause to bring over, cause to cross over, make over to, dedicate, devote<br>1d2) to cause to pass through<br>1d3) to cause to pass by or beyond or under, let pass by<br>1d4) to cause to pass away, cause to take away<br>1e) (Hithpael) to pass over
6042	H5674b	עָבַר	H:V	be arrogant	1) to be arrogant
6043	H5675	עֲבַר	A:N-M	beyond	1) region beyond or across
6044	H5676	עֵ֫בֶר	H:N-M	side	1) region beyond or across, side<br>1a) region across or beyond<br>1b) side, opposite side
6045	H5677	עֵ֫בֶר	N:N-M-P	Eber	Eber or Heber = "the region beyond"<br>1) son of Salah, great grandson of Shem, father of Peleg and Joktan<br>2) a Gadite chief<br>3) a Benjamite, son of Elpaal and descendant of Sharahaim<br>4) a Benjamite, son of Shashak<br>5) a priest in the days of Joiakim the son of Jeshua
6046	H5678	עֶבְרָה	H:N-F	fury	1) outpouring, overflow, excess, fury, wrath, arrogance<br>1a) overflow, excess, outburst<br>1b) arrogance<br>1c) overflowing rage or fury
6047	H5679	עֲבָרָה	H:N-F	ford	1) ford
6048	H5680	עִבְרִי	N:N--PG	Hebrew	Hebrew = "one from beyond"<br>n pr<br>1) a designation of the patriarchs and the Israelites<br>adj<br>2) a designation of the patriarchs and the Israelites
6049	H5681	עִבְרִי	N:N-M-P	Ibri	Ibri = "Hebrew"<br>1) a Merarite Levite of the family of Jaaziah in the time of David
6050	H5682	עֲבָרִים	N:N--L	Abarim	Abarim = "regions beyond"<br>1) a mountain or range of mountains on the east of the Jordan, in the land of Moab, opposite to Jericho; Mount Nebo is part of this range
6051	H5683	עֶבְרֹן	N:N--L	Ebron	Hebron = "alliance"<br>1) a city of Judah located in the mountains 20 (32 km) miles south of Jerusalem and 20 (32 km) miles north of Beersheba
6052	H5684	עַבְרֹנָה	N:N--L	Abronah	Ebronah = "passage"<br>1) one of the stations of the Israelites in the wilderness immediately preceding Ezion-geber
6053	H5685	עָבַשׁ	H:V	to shrivel	1) (Qal) to shrivel, waste away
6054	H5686	עָבַת	H:V	to weave	1) (Piel) to wind, weave, weave together
6055	H5687	עָבוֹת	H:A	leafy	1) having interwoven foliage, leafy, dense with foliage
6056	H5688	עֲבֹת	H:N	cord	1) cord, rope, cordage, foliage, interwoven foliage<br>1a) cord, rope, cordage, chain<br>1b) interwoven foliage
6057	H5689	עָגַב	H:V	to lust	1) (Qal) to have inordinate affection or lust<br>1a) lust (participle)<br>1b) paramours (participle as subst)
6058	H5690	עָגָב	H:N-M	lust	1) (sensuous) love
6059	H5691	עֲגָבָה	H:N-F	lust	1) lustfulness
6060	H5692	עֻגָה	H:N-F	bun	1) disc or cake (of bread)<br>1a) cake of hot stones (cake baked on hot stones)
6061	H5693	עָגוּר	H:N-M	crane	1) name of a bird<br>1a) perhaps a thrush, swallow, crane
6062	H5694	עָגִיל	H:N-M	ring	1) hoop, ring, earring<br>1a) adornment for men or women
6063	H5695	עֵ֫גֶל	H:N-M	calf	1) calf, bull-calf
6064	H5696	עָגֹל	H:A	round	1) round
6065	H5697a	עֶגְלָה	H:N-F	heifer	1) heifer
6066	H5697b	עֶגְלַת	H:N-F	Eglath	Eglath = "heifer"<br>n pr loc<br>1) A place near Zoar and south of Moab
6067	H5698	עֶגְלָה	N:N-F-P	Eglah	Eglah = "a heifer"<br>1) a wife of David and mother of Ithream
6068	H5699	עֲגָלָה	H:N-F	cart	1) cart, wagon
6069	H5700	עֶגְלוֹן	N:N-M-P + N:N--L	Eglon	Eglon = "calf-like"<br>n pr m<br>1) king of Moab who oppressed the children of Israel for 18 years before he was killed by the judge Ehud<br>n pr loc<br>2) a royal city in Canaan that opposed the conquest; located in the low lands of Judah
6070	H5701	עָגַם	H:V	be grieved	1) (Qal) to be grieved
6071	H5702	עָגַן	H:V	to refrain	1) (Niphal) to shut oneself in or off or up
6072	H5703	עַד	H:N-M	perpetuity	1) perpetuity, for ever, continuing future<br>1a) ancient (of past time)<br>1b) for ever (of future time)<br>1b1) of continuous existence<br>1c) for ever (of God's existence)
6073	H5704	עַד	H:PREP	till	prep<br>1) as far as, even to, until, up to, while, as far as<br>1a) of space<br>1a1) as far as, up to, even to<br>1b) in combination<br>1b1) from...as far as, both...and (with 'min' -from)<br>1c) of time<br>1c1) even to, until, unto, till, during, end<br>1d) of degree<br>1d1) even to, to the degree of, even like<br>conj<br>2) until, while, to the point that, so that even
6074	H5705	עַד	A:PRT	till	prep<br>1) even to, until, up to, during<br>conj<br>2) until, up to the time that, ere that
6075	H5706	עַד	H:N-M	prey	1) booty, prey
6076	H5707	עֵד	H:N-M	witness	1) witness<br>1a) witness, testimony, evidence (of things)<br>1b) witness (of people)
6077	H5708	עִדָּה	H:N-F	filth	1) menstruation<br>1a) filthy rag, stained garment (fig. of best deeds of guilty people)
6078	H5709	עֲדָה	A:V	to pass on/over/away	1) to pass on, pass away<br>1a)(P'al)<br>1a1) to pass on, pass over<br>1a2) to pass away<br>1b) (Aphel) to take away, remove, depose
6079	H5710a	עָדָה	H:V	to advance	1) to pass on, advance, go on, pass by, remove<br>1a) (Qal) to pass on, put on<br>1b) (Hiphil) to remove
6080	H5710b	עָדָה	H:V	to adorn	1) to ornament, deck oneself
6081	H5711	עָדָה	N:N-F-P	Adah	Adah = "ornament"<br>1) the 1st of the 2 wives of Lamech and mother of Jabal and Jubal<br>2) a Hittitess, 1 of the 3 wives of Esau and mother of Eliphaz<br>2a) also called 'Bashemath'
6082	H5712	עֵדָה	H:N-F	congregation	1) congregation, gathering
6083	H5713a	עֵדָה	H:N-F	witness	1) testimony, witness
6084	H5713b	עֵדָה	H:N-F	testimony	1) always plural and always of laws as divine testimonies
6085	H5714	עִדּוֹ, עִדּוֹא	N:N-M-P	Iddo	Iddo = "His witness"<br>1) father of Abinadab, an officer of Solomon<br>2) grandfather of the prophet Zechariah<br>3) a Gershonite Levite, son of Joah<br>4) a priest in the time of Nehemiah<br>5) a seer in the time of king Jeroboam of the northern kingdom of Israel<br>6) son of Zechariah, ruler of the tribe of Manasseh in the time of David<br>7) a chief of the temple slaves who assembled at Casiphia at the time of the 2nd caravan from Babylon
6086	H5715	עֵדוּת	H:N-F	testimony	1) testimony
6087	H5716	עֲדִי	H:N-M	ornament	1) ornaments<br>1a) ornaments<br>1b) trappings (of horses)
6088	H5717	עֲדִיאֵל	N:N-M-P	Adiel	Adiel = "ornament of God"<br>1) a prince of the Simeon of the family of Shimei in the time of king Hezekiah of Judah<br>2) a priest, ancestor of Maasiai<br>3) ancestor of Azmaveth, the treasurer of David
6089	H5718	עֲדָיָ֫הוּ	N:N-M-P	Adaiah	Adaiah = "Jehovah has adorned Himself"<br>1) maternal grandfather of king Josiah of Judah and native of Boscath in the lowlands of Judah<br>2) a Gershonite Levite and ancestor of Asaph<br>3) a Benjamite, son of Shimhi<br>4) a priest, son of Jehoram<br>5) ancestor of Maaseiah, one of the captains who supported Jehoiada<br>6) a descendant of Bani who had a foreign wife in the time of Ezra<br>7) a descendant of another Bani who had a foreign wife in the time of Ezra<br>8) a descendant of Pharez of the tribe of Judah
6090	H5719	עָדִין	H:A	voluptuous	1) voluptuous
6091	H5720	עָדִין	N:N-M-P	Adin	Adin = "dainty" or "delicate"<br>1) ancestor of a family of exiles who returned with Zerubbabel<br>2) a chief among the returned exiles who signed the covenant with Nehemiah
6092	H5721	עֲדִינָא	N:N-M-P	Adina	Adina = "slender"<br>1) a chief of the Reubenites, and a captain of David
6093	H5722	עֲדִינוֹ	N:N-M-P	Adino	Adino = "his ornament"<br>1) one of David's mighty warriors
6094	H5723	עֲדִיתַ֫יִם	N:N--L	Adithaim	Adithaim = "double ornament"<br>1) a town in the lowland of Judah
6095	H5724	עַדְלָ֑י	N:N-M-P	Adlai	Adlai = "justice of Jehovah"<br>1) ancestor of Shaphat, the overseer of David's herds
6096	H5725	עֲדֻלָּם	N:N--L	Adullam	Adullam = "justice of the people"<br>1) a town of the Canaanites allotted to Judah and lying in the lowlands; site of the cave where David hid
6097	H5726	עֲדֻלָּמִי	N:N--PG	Adullamite	Adullamite = see Adullam "justice of the people"<br>1) an inhabitant of Adullam
6098	H5727	עָדַן	H:V	to luxuriate	1) (Hithpael) to luxuriate, delight oneself
6099	H5728	עֲדֶן	H:ADV	till	1) hitherto, still, yet
6100	H5729	עֶ֫דֶן	N:N--L	Eden	Eden = "pleasure"<br>1) a place conquered by Assyria; probably located in the northwest of Mesopotamia
6101	H5730a	עֵ֫דֶן	H:N-M	delicacy	1) luxury, dainty, delight, finery
6102	H5730b	עֶדְנָה	H:N-M	delight	1) delight
6103	H5731a	עֵ֫דֶן	N:N-M-P	Eden	Eden= "pleasure"<br>n pr m<br>1) a Gershonite Levite, son of Joah in the days of king Hezekiah of Judah
6104	H5731b	עֵ֫דֶן	N:N--L	Eden	Eden= "pleasure"<br>n pr m loc<br>1) the first habitat of man after the creation; site unknown
6105	H5732	עִדָּן	A:N-M	time	1) time<br>1a) time (of duration)<br>1b) year
6106	H5733	עַדְנָא	N:N-M-P	Adna	Adna = "rest" or "pleasure"<br>1) one of the family of Pahath-moab who returned with Ezra and married a foreign wife<br>2) a priest, descendant of Harim in the days of Joiakim, the son of Jeshua
6107	H5734	עַדְנָה	N:N-M-P	Adnah	Adnah = "pleasure"<br>1) a Manassite who deserted from Saul and joined David at Ziklag<br>2) a captain in charge of over 300,000 men of Judah in the time of Jehoshaphat
6108	H5735	עֲדְעָדָה	N:N--L	Adadah	Adadah = "festival" or "boundary"<br>1) one of the towns in the extreme south of Judah
6109	H5736	עָדַף	H:V	to remain	1) to remain over, be in excess<br>1a) (Qal)<br>1a1) to be in excess<br>1a1a) excess (subst)<br>1a1b) surplus (participle)<br>1b) (Hiphil) to have a surplus
6110	H5737a	עָדַר	H:V	to help	1) to help<br>1a) (Qal) to help
6111	H5737b	עָדַר	H:V	to hoe	1) to hoe<br>1a) (Niphal) to be hoed
6112	H5737c	עָדַר	H:V	to lack	1) to be lacking, fail<br>1a)(Niphal)<br>1b1) to be lacking<br>1b1) to leave lacking<br>1b) (Piel) to leave lacking
6113	H5738	עֶ֫דֶר	N:N-M-P	Eder	Ader = "flock"<br>1) a Benjamite, son of Beriah, chief of the inhabitants of Aijalon<br>1a) also 'Eder'
6114	H5739	עֵ֫דֶר	H:N-M	flock	1) flock, herd<br>1a) flock<br>1b) herds, flocks and herds
6115	H5740a	עֵ֫דֶר	N:N-M-P	Eder	Eder = "a flock"<br>n pr m<br>1) a Merarite Levite in the time of David
6116	H5740b	עֵ֫דֶר	N:N--L	Eder	Eder = "a flock"<br>n pr loc<br>1) a town in the extreme south of Judah on the border of Edom; site unknown
6117	H5741	עַדְרִיאֵל	N:N-M-P	Adriel	Adriel = "flock of God"<br>1) son of Barzillai, and the man to whom Saul gave his daughter Merab in marriage although she was already promised to David
6118	H5742	עֲדָשָׁה	H:N-F	lentil	1) lentil
6119	H5743	עוּב	H:V	to becloud	1) (Hiphil) to becloud
6120	H5744	עוֹבֵד	N:N-M-P	Obed	Obed = "serving"<br>1) son of Boaz by Ruth and the grandfather of David<br>2) a Judaite, a descendant of Jarha, the Egyptian slave of Sheshan, in the line of Jerahmeel<br>3) a Judaite, father of Azariah, one of the captains of hundreds who joined with Jehoiada in the revolution by which Athaliah fell<br>4) one of David's mighty warriors<br>5) son of Shemaiah and a gatekeeper of the temple
6121	H5745	עוֹבָל	N:N-M-P	Obal	Obal = "stripped bare"<br>1) a son of Joktan and the founder of an Arab tribe
6122	H5746	עוּג	H:V	to bake	1) (Qal) to bake, bake a cake
6123	H5747	עוֹג	N:N-M-P	Og	Og = "long-necked"<br>1) the Amorite king of Bashan and one of the last representatives of the giants of Rephaim
6124	H5748	עוּגָב	H:N-M	pipe	1) a musical instrument<br>1a) perhaps a flute, reed-pipe, or panpipes
6125	H5749a	עוּד	H:V	to return	1) to return, repeat, go about, do again<br>1a) (Piel) to surround, go round and round<br>1b) (Pilel) to restore, relieve<br>1c) (Hithpalel) to be restored
6126	H5749b	עוּד	H:V	to testify	1) to bear witness<br>1a) (Qal) to bear witness, say again and again<br>1b) (Hiphil)<br>1b1) to testify, bear witness<br>1b2) to cause to testify, take or call as witness, invoke<br>1b3) to protest, affirm solemnly, warn, exhort or enjoin solemnly, admonish, charge<br>1c) (Hophal) to protest, give warning
6127	H5750	עוֹד	H:ADV	still	subst<br>1) a going round, continuance<br>adv<br>2) still, yet, again, besides<br>2a) still, yet (of continuance or persistence)<br>2b) still, yet, more (of addition or repetition)<br>2c) again<br>2d) still, moreover, besides
6128	H5751	עוֹד	A:ADV	still	1) still, while, yet
6129	H5752	עֹדֵד	N:N-M-P	Oded	Oded = "restorer"<br>1) father of Azariah the prophet in the reign of king Asa of Judah<br>2) a prophet of Jehovah in Samaria at the time of Pekah's invasion of Judah
6130	H5753a	עָוָה	H:V	to twist	1) to bend, twist, distort<br>1a) (Niphal) to be bent, be bowed down, be twisted, be perverted<br>1b) (Piel) to twist, distort<br>1c) (Hiphil) to do perversely
6131	H5753b	עָוָה	H:V	to pervert	1) to commit iniquity, do wrong, pervert<br>1a) (Qal) to do wrong, commit iniquity<br>1b) (Hiphil) to commit iniquity
6132	H5754	עַוָּה	H:N-F	ruin	1) distortion, ruin
6133	H5755	עַוָּה	N:N--L	Ava	Ava or Ivah = "ruin"<br>1) a city conquered by the Assyrians
6134	H5756	עוּז	H:V	to seek refuge	1) (Hiphil) to take refuge, bring to refuge, seek refuge
6135	H5757	עַוִּי	N:N--PG	Avites	Avims or Avites = "perverters"<br>1) inhabitants of Ava or Ivah
6136	H5758	עֲוָיָה	A:N-F	iniquity	1) perversity, iniquity
6137	H5759	עֲוִיל	H:N-M	boy	1) young male or man or boy, boy
6138	H5760	עֲוִיל	H:N-M	unjust one	1) perverse one, unjust one
6139	H5761	עַוִּים	N:N--L + N:N--LG	Avvim	Avim = "ruins"<br>n pr m<br>1) a people among the early inhabitants of Palestine located in the southwest corner of the seacoast<br>n pr loc<br>2) a city in Benjamin
6140	H5762	עֲוִית	N:N--L	Avith	Avith = "ruins"<br>1) the city of Hadad Ben-Bedad, one of the kings of Edom
6141	H5763	עוּל	H:V	to nurse	1) to give suck, suckle, nurse<br>1a) (Qal) giving suck (participle)
6142	H5764	עוּל	H:N-M	infant	1) suckling, sucking child
6143	H5765	עָוַל	H:V	to act unjustly	1) to act wrongfully or unjustly, deviate from<br>1a) (Piel) to act wrongfully
6144	H5766a	עָ֫וֶל	H:N-M	injustice	1) injustice, unrighteousness
6145	H5766b	עַוְלָה	H:N-M	injustice	1) injustice, unrighteousness, wrong<br>1a) violent deeds of injustice<br>1b) injustice (of speech)<br>1c) injustice (generally)
6146	H5767	עַוָּל	H:N-M	unjust	1) unjust one, perverse one, unrighteous one
6147	H5768	עוֹלֵל	H:N-M	infant	1) child, boy
6148	H5769	עוֹלָם	H:N-M	forever	1) long duration, antiquity, futurity, for ever, ever, everlasting, evermore, perpetual, old, ancient, world<br>1a) ancient time, long time (of past)<br>1b) (of future)<br>1b1) for ever, always<br>1b2) continuous existence, perpetual<br>1b3) everlasting, indefinite or unending future, eternity
6149	H5770	עִין	H:V	to watch	1) to eye, look at<br>1a) (Qal) to eye, look at
